team,season,role,position,shirt_number,full_name,country,is_overseas,birthdate
Real Madrid,1998/1999,Player,Midfielder,22.0,Christian Karembeu,France,1,1970-12-03
Real Madrid,1998/1999,Player,Midfielder,24.0,Álvaro Benito,Spain,0,1976-12-10
Real Madrid,1998/1999,Player,Forward,25.0,Perica Ognjenović,Serbia,1,1977-02-24
Real Madrid,1998/1999,Player,Goalkeeper,25.0,Almansa,Spain,0,1974-11-04
Real Madrid,1998/1999,Player,Goalkeeper,25.0,Albano Bizzarri,Argentina,1,1977-11-09
Real Madrid,1998/1999,Player,Defender,29.0,Tena,Spain,0,1978-02-03
Real Madrid,1998/1999,Player,Forward,31.0,Tote,Spain,0,1978-11-23
Real Madrid,1998/1999,Staff,Ass. Manager,,Grande,Spain,0,1947-09-17
Real Madrid,1998/1999,Player,Defender,,Rubio,Spain,0,1976-05-17
Real Madrid,1998/1999,Staff,Manager,,John Toshack,Wales,1,1949-03-22
Real Madrid,1997/1998,Player,Goalkeeper,1.0,Cañizares,Spain,0,1969-12-18
Real Madrid,1997/1998,Player,Defender,2.0,Chendo,Spain,0,1961-10-12
Real Madrid,1997/1998,Player,Defender,3.0,Roberto Carlos,Brazil,1,1973-04-10
Real Madrid,1997/1998,Player,Defender,4.0,Hierro,Spain,0,1968-03-23
Real Madrid,1997/1998,Player,Defender,5.0,Sanchís,Spain,0,1965-05-23
Real Madrid,1997/1998,Player,Midfielder,6.0,Fernando Redondo,Argentina,1,1969-06-06
Real Madrid,1997/1998,Player,Forward,7.0,Raúl,Spain,0,1977-06-27
Real Madrid,1997/1998,Player,Forward,8.0,Predrag Mijatović,Montenegro,1,1969-01-19
Real Madrid,1997/1998,Player,Forward,9.0,Davor Šuker,Croatia,1,1968-01-01
Real Madrid,1997/1998,Player,Midfielder,10.0,Clarence Seedorf,Netherlands,1,1976-04-01
Real Madrid,1997/1998,Player,Midfielder,11.0,Amavisca,Spain,0,1971-06-19
Real Madrid,1997/1998,Player,Goalkeeper,13.0,Contreras,Spain,0,1972-01-07
Real Madrid,1997/1998,Player,Midfielder,14.0,Guti,Spain,0,1976-10-31
Real Madrid,1997/1998,Player,Forward,15.0,Morientes,Spain,0,1976-04-05
Real Madrid,1997/1998,Player,Midfielder,16.0,Jaime,Spain,0,1973-03-20
Real Madrid,1997/1998,Player,Defender,17.0,Christian Panucci,Italy,1,1973-04-12
Real Madrid,1997/1998,Player,Midfielder,18.0,Víctor,Spain,0,1976-02-23
Real Madrid,1997/1998,Player,Defender,19.0,Fernando Sanz,Spain,0,1974-01-01
Real Madrid,1997/1998,Player,Midfielder,20.0,Sávio,Brazil,1,1974-01-09
Real Madrid,1997/1998,Player,Defender,21.0,Rojas,Spain,0,1974-11-17
Real Madrid,1997/1998,Player,Midfielder,22.0,Christian Karembeu,France,1,1970-12-03
Real Madrid,1997/1998,Player,Forward,23.0,Dani,Spain,0,1974-12-22
Real Madrid,1997/1998,Player,Defender,24.0,Karanka,Spain,0,1973-09-18
Real Madrid,1997/1998,Player,Goalkeeper,25.0,Bodo Illgner,Germany,1,1967-04-07
Real Madrid,1997/1998,Player,Goalkeeper,28.0,Iker Casillas,Spain,0,1981-05-20
Real Madrid,1997/1998,Staff,Ass. Manager,,Grande,Spain,0,1947-09-17
Real Madrid,1997/1998,Staff,Manager,,Jupp Heynckes,Germany,1,1945-05-09
Real Madrid,1996/1997,Player,Goalkeeper,1.0,Buyo,Spain,0,1958-01-13
Real Madrid,1996/1997,Player,Defender,2.0,Chendo,Spain,0,1961-10-12
Real Madrid,1996/1997,Player,Defender,3.0,Roberto Carlos,Brazil,1,1973-04-10
Real Madrid,1996/1997,Player,Defender,4.0,Hierro,Spain,0,1968-03-23
Real Madrid,1996/1997,Player,Defender,5.0,Sanchís,Spain,0,1965-05-23
Real Madrid,1996/1997,Player,Midfielder,6.0,Fernando Redondo,Argentina,1,1969-06-06
Real Madrid,1996/1997,Player,Forward,7.0,Raúl,Spain,0,1977-06-27
Real Madrid,1996/1997,Player,Forward,8.0,Predrag Mijatović,Montenegro,1,1969-01-19
Real Madrid,1996/1997,Player,Forward,9.0,Davor Šuker,Croatia,1,1968-01-01
Real Madrid,1996/1997,Player,Midfielder,10.0,Clarence Seedorf,Netherlands,1,1976-04-01
Real Madrid,1996/1997,Player,Midfielder,11.0,Amavisca,Spain,0,1971-06-19
Real Madrid,1996/1997,Player,Defender,12.0,Secretário,Portugal,1,1970-05-12
Real Madrid,1996/1997,Player,Goalkeeper,13.0,Cañizares,Spain,0,1969-12-18
Real Madrid,1996/1997,Player,Midfielder,14.0,Luis Milla,Spain,0,1966-03-12
Real Madrid,1996/1997,Player,Defender,17.0,Christian Panucci,Italy,1,1973-04-12
Real Madrid,1996/1997,Player,Defender,18.0,Alkorta,Spain,0,1968-09-16
Real Madrid,1996/1997,Player,Defender,19.0,Lasa,Spain,0,1971-09-09
Real Madrid,1996/1997,Player,Defender,21.0,García Calvo,Spain,0,1975-04-01
Real Madrid,1996/1997,Player,Midfielder,21.0,Zé Roberto,Brazil,1,1974-07-06
Real Madrid,1996/1997,Player,Midfielder,23.0,Guti,Spain,0,1976-10-31
Real Madrid,1996/1997,Player,Midfielder,24.0,Álvaro Benito,Spain,0,1976-12-10
Real Madrid,1996/1997,Player,Goalkeeper,25.0,Bodo Illgner,Germany,1,1967-04-07
Real Madrid,1996/1997,Player,Midfielder,26.0,Víctor,Spain,0,1976-02-23
Real Madrid,1996/1997,Player,Forward,27.0,Irurzun,Spain,0,1975-03-21
Real Madrid,1996/1997,Player,Defender,29.0,Fernando Sanz,Spain,0,1974-01-01
Real Madrid,1996/1997,Staff,Manager,,Fabio Capello,Italy,1,1946-06-18
Real Madrid,1995/1996,Player,Goalkeeper,1.0,Buyo,Spain,0,1958-01-13
Real Madrid,1995/1996,Player,Defender,2.0,Chendo,Spain,0,1961-10-12
Real Madrid,1995/1996,Player,Defender,3.0,Quique Flores,Spain,0,1965-02-05
Real Madrid,1995/1996,Player,Defender,4.0,Hierro,Spain,0,1968-03-23
Real Madrid,1995/1996,Player,Defender,5.0,Sanchís,Spain,0,1965-05-23
Real Madrid,1995/1996,Player,Midfielder,6.0,Fernando Redondo,Argentina,1,1969-06-06
Real Madrid,1995/1996,Player,Forward,7.0,Juan Esnáider,Argentina,1,1973-03-05
Real Madrid,1995/1996,Player,Midfielder,8.0,Míchel,Spain,0,1963-03-23
Real Madrid,1995/1996,Player,Forward,9.0,Iván Zamorano,Chile,1,1967-01-18
Real Madrid,1995/1996,Player,Midfielder,10.0,Michael Laudrup,Denmark,1,1964-06-15
Real Madrid,1995/1996,Player,Midfielder,11.0,Amavisca,Spain,0,1971-06-19
Real Madrid,1995/1996,Player,Goalkeeper,13.0,Cañizares,Spain,0,1969-12-18
Real Madrid,1995/1996,Player,Midfielder,14.0,Luis Milla,Spain,0,1966-03-12
Real Madrid,1995/1996,Player,Forward,17.0,Raúl,Spain,0,1977-06-27
Real Madrid,1995/1996,Player,Defender,18.0,Alkorta,Spain,0,1968-09-16
Real Madrid,1995/1996,Player,Defender,19.0,Lasa,Spain,0,1971-09-09
Real Madrid,1995/1996,Player,Midfielder,20.0,Freddy Rincón,Colombia,1,1966-08-14
Real Madrid,1995/1996,Player,Midfielder,21.0,Luis Enrique,Spain,0,1970-05-08
Real Madrid,1995/1996,Player,Defender,22.0,Miquel Soler,Spain,0,1965-03-16
Real Madrid,1995/1996,Player,Midfielder,23.0,Sandro,Spain,0,1974-10-14
Real Madrid,1995/1996,Player,Midfielder,24.0,Álvaro Benito,Spain,0,1976-12-10
Real Madrid,1995/1996,Player,Midfielder,26.0,Guti,Spain,0,1976-10-31
Real Madrid,1995/1996,Player,Midfielder,27.0,Gómez,Spain,0,1973-08-01
Real Madrid,1995/1996,Player,Defender,28.0,García Calvo,Spain,0,1975-04-01
Real Madrid,1995/1996,Player,Defender,29.0,Fernando Sanz,Spain,0,1974-01-01
Real Madrid,1995/1996,Player,Forward,30.0,Iván Pérez,Spain,0,1976-01-29
Real Madrid,1995/1996,Player,Midfielder,31.0,Víctor,Spain,0,1976-02-23
Real Madrid,1995/1996,Player,Goalkeeper,,Contreras,Spain,0,1972-01-07
Real Madrid,1995/1996,Staff,Manager,,Arsenio Iglesias,Spain,0,1930-12-24
Real Madrid,1994/1995,Player,Goalkeeper,1.0,Buyo,Spain,0,1958-01-13
Real Madrid,1994/1995,Player,Defender,2.0,Chendo,Spain,0,1961-10-12
Real Madrid,1994/1995,Player,Defender,3.0,Quique Flores,Spain,0,1965-02-05
Real Madrid,1994/1995,Player,Defender,4.0,Hierro,Spain,0,1968-03-23
Real Madrid,1994/1995,Player,Defender,5.0,Sanchís,Spain,0,1965-05-23
Real Madrid,1994/1995,Player,Midfielder,6.0,Fernando Redondo,Argentina,1,1969-06-06
Real Madrid,1994/1995,Player,Midfielder,8.0,Míchel,Spain,0,1963-03-23
Real Madrid,1994/1995,Player,Midfielder,10.0,Michael Laudrup,Denmark,1,1964-06-15
Real Madrid,1994/1995,Player,Midfielder,11.0,Amavisca,Spain,0,1971-06-19
Real Madrid,1994/1995,Player,Goalkeeper,13.0,Cañizares,Spain,0,1969-12-18
Real Madrid,1994/1995,Player,Midfielder,14.0,Luis Milla,Spain,0,1966-03-12
Real Madrid,1994/1995,Player,Forward,17.0,Raúl,Spain,0,1977-06-27
Real Madrid,1994/1995,Player,Defender,18.0,Alkorta,Spain,0,1968-09-16
Real Madrid,1994/1995,Player,Defender,19.0,Lasa,Spain,0,1971-09-09
Real Madrid,1994/1995,Player,Midfielder,21.0,Luis Enrique,Spain,0,1970-05-08
Real Madrid,1994/1995,Player,Midfielder,23.0,Sandro,Spain,0,1974-10-14
Real Madrid,1994/1995,Player,Defender,,Nando,Spain,0,1967-10-30
Real Madrid,1994/1995,Player,Defender,,Marcos,Spain,0,1974-02-15
Real Madrid,1994/1995,Player,Forward,,Butragueño,Spain,0,1963-07-22
Real Madrid,1994/1995,Player,Forward,,Iván Zamorano,Chile,1,1967-01-18
Real Madrid,1994/1995,Player,Forward,,Peter Dubovský,Slovakia,1,1972-05-07
Real Madrid,1994/1995,Player,Forward,,Alfonso,Spain,0,1972-09-26
Real Madrid,1994/1995,Player,Forward,,Dani,Spain,0,1974-12-22
Real Madrid,1994/1995,Player,Goalkeeper,,Contreras,Spain,0,1972-01-07
Real Madrid,1994/1995,Staff,Manager,,Jorge Valdano,Argentina,1,1955-10-04
Real Madrid,1994/1995,Player,Midfielder,,Martín Vázquez,Spain,0,1965-09-25
Real Madrid,1994/1995,Player,Midfielder,,Rivera,Spain,0,1978-02-16
Real Madrid,1993/1994,Player,Goalkeeper,1.0,Buyo,Spain,0,1958-01-13
Real Madrid,1993/1994,Player,Defender,2.0,Chendo,Spain,0,1961-10-12
Real Madrid,1993/1994,Player,Defender,4.0,Hierro,Spain,0,1968-03-23
Real Madrid,1993/1994,Player,Defender,5.0,Sanchís,Spain,0,1965-05-23
Real Madrid,1993/1994,Player,Midfielder,8.0,Míchel,Spain,0,1963-03-23
Real Madrid,1993/1994,Player,Midfielder,14.0,Luis Milla,Spain,0,1966-03-12
Real Madrid,1993/1994,Player,Goalkeeper,17.0,Carlos Cano,Spain,0,1969-12-17
Real Madrid,1993/1994,Player,Defender,18.0,Alkorta,Spain,0,1968-09-16
Real Madrid,1993/1994,Player,Defender,19.0,Lasa,Spain,0,1971-09-09
Real Madrid,1993/1994,Player,Midfielder,21.0,Luis Enrique,Spain,0,1970-05-08
Real Madrid,1993/1994,Player,Defender,,Villarroya,Spain,0,1966-08-06
Real Madrid,1993/1994,Player,Defender,,Nando,Spain,0,1967-10-30
Real Madrid,1993/1994,Player,Defender,,Ramis,Spain,0,1970-07-25
Real Madrid,1993/1994,Player,Defender,,Velasco,Spain,0,1972-01-16
Real Madrid,1993/1994,Player,Defender,,Marcos,Spain,0,1974-02-15
Real Madrid,1993/1994,Player,Forward,,Butragueño,Spain,0,1963-07-22
Real Madrid,1993/1994,Player,Forward,,Iván Zamorano,Chile,1,1967-01-18
Real Madrid,1993/1994,Player,Forward,,Peter Dubovský,Slovakia,1,1972-05-07
Real Madrid,1993/1994,Player,Forward,,Alfonso,Spain,0,1972-09-26
Real Madrid,1993/1994,Player,Forward,,Morales,Spain,0,1973-08-02
Real Madrid,1993/1994,Player,Forward,,Dani,Spain,0,1974-12-22
Real Madrid,1993/1994,Player,Goalkeeper,,Jaro,Spain,0,1963-02-22
Real Madrid,1993/1994,Staff,Manager,,Vicente Del Bosque,Spain,0,1950-12-23
Real Madrid,1993/1994,Player,Midfielder,,Paco Llorente,Spain,0,1965-05-21
Real Madrid,1993/1994,Player,Midfielder,,Martín Vázquez,Spain,0,1965-09-25
Real Madrid,1993/1994,Player,Midfielder,,Robert Prosinečki,Croatia,1,1969-01-12
Real Madrid,1993/1994,Player,Midfielder,,Toril,Spain,0,1973-07-07
Real Madrid,1992/1993,Player,Goalkeeper,1.0,Buyo,Spain,0,1958-01-13
Real Madrid,1992/1993,Player,Defender,2.0,Chendo,Spain,0,1961-10-12
Real Madrid,1992/1993,Player,Defender,4.0,Hierro,Spain,0,1968-03-23
Real Madrid,1992/1993,Player,Defender,5.0,Sanchís,Spain,0,1965-05-23
Real Madrid,1992/1993,Player,Midfielder,8.0,Míchel,Spain,0,1963-03-23
Real Madrid,1992/1993,Player,Midfielder,14.0,Luis Milla,Spain,0,1966-03-12
Real Madrid,1992/1993,Player,Defender,19.0,Lasa,Spain,0,1971-09-09
Real Madrid,1992/1993,Player,Midfielder,21.0,Luis Enrique,Spain,0,1970-05-08
Real Madrid,1992/1993,Player,Defender,,Ricardo Rocha,Brazil,1,1962-09-11
Real Madrid,1992/1993,Player,Defender,,Villarroya,Spain,0,1966-08-06
Real Madrid,1992/1993,Player,Defender,,Nando,Spain,0,1967-10-30
Real Madrid,1992/1993,Player,Defender,,Maqueda,Spain,0,1969-01-23
Real Madrid,1992/1993,Player,Defender,,Ramis,Spain,0,1970-07-25
Real Madrid,1992/1993,Player,Defender,,Velasco,Spain,0,1972-01-16
Real Madrid,1992/1993,Player,Forward,,Butragueño,Spain,0,1963-07-22
Real Madrid,1992/1993,Player,Forward,,Iván Zamorano,Chile,1,1967-01-18
Real Madrid,1992/1993,Player,Forward,,Urzáiz,Spain,0,1971-10-07
Real Madrid,1992/1993,Player,Forward,,Alfonso,Spain,0,1972-09-26
Real Madrid,1992/1993,Player,Forward,,Juan Esnáider,Argentina,1,1973-03-05
Real Madrid,1992/1993,Player,Goalkeeper,,Jaro,Spain,0,1963-02-22
Real Madrid,1992/1993,Player,Goalkeeper,,Juanmi,Spain,0,1971-03-09
Real Madrid,1992/1993,Staff,Manager,,Benito Floro,Spain,0,1952-06-02
Real Madrid,1992/1993,Player,Midfielder,,Paco Llorente,Spain,0,1965-05-21
Real Madrid,1992/1993,Player,Midfielder,,Martín Vázquez,Spain,0,1965-09-25
Real Madrid,1992/1993,Player,Midfielder,,Robert Prosinečki,Croatia,1,1969-01-12
Real Madrid,1992/1993,Player,Midfielder,,Toril,Spain,0,1973-07-07
Real Madrid,1991/1992,Player,Goalkeeper,1.0,Buyo,Spain,0,1958-01-13
Real Madrid,1991/1992,Player,Defender,2.0,Chendo,Spain,0,1961-10-12
Real Madrid,1991/1992,Player,Defender,4.0,Hierro,Spain,0,1968-03-23
Real Madrid,1991/1992,Player,Defender,5.0,Sanchís,Spain,0,1965-05-23
Real Madrid,1991/1992,Player,Midfielder,8.0,Míchel,Spain,0,1963-03-23
Real Madrid,1991/1992,Player,Midfielder,14.0,Luis Milla,Spain,0,1966-03-12
Real Madrid,1991/1992,Player,Defender,19.0,Lasa,Spain,0,1971-09-09
Real Madrid,1991/1992,Player,Midfielder,21.0,Luis Enrique,Spain,0,1970-05-08
Real Madrid,1991/1992,Player,Defender,,Tendillo,Spain,0,1961-02-01
Real Madrid,1991/1992,Player,Defender,,Ricardo Rocha,Brazil,1,1962-09-11
Real Madrid,1991/1992,Player,Defender,,Villarroya,Spain,0,1966-08-06
Real Madrid,1991/1992,Player,Defender,,Maqueda,Spain,0,1969-01-23
Real Madrid,1991/1992,Player,Forward,,Hugo Sánchez,Mexico,1,1958-07-11
Real Madrid,1991/1992,Player,Forward,,Butragueño,Spain,0,1963-07-22
Real Madrid,1991/1992,Player,Forward,,Alfonso,Spain,0,1972-09-26
Real Madrid,1991/1992,Player,Forward,,Juan Esnáider,Argentina,1,1973-03-05
Real Madrid,1991/1992,Player,Goalkeeper,,Jaro,Spain,0,1963-02-22
Real Madrid,1991/1992,Staff,Manager,,Leo Beenhakker,Netherlands,1,1942-08-02
Real Madrid,1991/1992,Player,Midfielder,,Gordillo,Spain,0,1957-02-24
Real Madrid,1991/1992,Player,Midfielder,,Gheorghe Hagi,Romania,1,1965-02-05
Real Madrid,1991/1992,Player,Midfielder,,Paco Llorente,Spain,0,1965-05-21
Real Madrid,1991/1992,Player,Midfielder,,Aldana,Spain,0,1966-01-05
Real Madrid,1991/1992,Player,Midfielder,,Aragón,Spain,0,1968-04-03
Real Madrid,1991/1992,Player,Midfielder,,Robert Prosinečki,Croatia,1,1969-01-12
Real Madrid,1990/1991,Player,Goalkeeper,1.0,Buyo,Spain,0,1958-01-13
Real Madrid,1990/1991,Player,Defender,2.0,Chendo,Spain,0,1961-10-12
Real Madrid,1990/1991,Player,Defender,4.0,Hierro,Spain,0,1968-03-23
Real Madrid,1990/1991,Player,Defender,5.0,Sanchís,Spain,0,1965-05-23
Real Madrid,1990/1991,Player,Midfielder,8.0,Míchel,Spain,0,1963-03-23
Real Madrid,1990/1991,Player,Midfielder,14.0,Luis Milla,Spain,0,1966-03-12
Real Madrid,1990/1991,Staff,Ass. Manager,,Camacho,Spain,0,1955-06-08
Real Madrid,1990/1991,Player,Defender,,Tendillo,Spain,0,1961-02-01
Real Madrid,1990/1991,Player,Defender,,Solana,Spain,0,1964-12-25
Real Madrid,1990/1991,Player,Defender,,Predrag Spasić,Serbia,1,1965-05-13
Real Madrid,1990/1991,Player,Defender,,Villarroya,Spain,0,1966-08-06
Real Madrid,1990/1991,Player,Defender,,Maqueda,Spain,0,1969-01-23
Real Madrid,1990/1991,Player,Defender,,Torres Mestre,Spain,0,1970-12-31
Real Madrid,1990/1991,Player,Forward,,Hugo Sánchez,Mexico,1,1958-07-11
Real Madrid,1990/1991,Player,Forward,,Butragueño,Spain,0,1963-07-22
Real Madrid,1990/1991,Player,Forward,,Losada,Spain,0,1967-09-03
Real Madrid,1990/1991,Player,Forward,,Urzáiz,Spain,0,1971-10-07
Real Madrid,1990/1991,Player,Forward,,Alfonso,Spain,0,1972-09-26
Real Madrid,1990/1991,Player,Forward,,Juan Esnáider,Argentina,1,1973-03-05
Real Madrid,1990/1991,Player,Goalkeeper,,Jaro,Spain,0,1963-02-22
Real Madrid,1990/1991,Player,Goalkeeper,,Lopetegui,Spain,0,1966-09-28
Real Madrid,1990/1991,Staff,Manager,,Radomir Antić,Serbia,1,1948-11-22
Real Madrid,1990/1991,Player,Midfielder,,Gordillo,Spain,0,1957-02-24
Real Madrid,1990/1991,Player,Midfielder,,Parra,Spain,0,1961-06-17
Real Madrid,1990/1991,Player,Midfielder,,Gheorghe Hagi,Romania,1,1965-02-05
Real Madrid,1990/1991,Player,Midfielder,,Paco Llorente,Spain,0,1965-05-21
Real Madrid,1990/1991,Player,Midfielder,,Aldana,Spain,0,1966-01-05
Real Madrid,1990/1991,Player,Midfielder,,Aragón,Spain,0,1968-04-03
Real Madrid,1989/1990,Player,Goalkeeper,1.0,Buyo,Spain,0,1958-01-13
Real Madrid,1989/1990,Player,Defender,2.0,Chendo,Spain,0,1961-10-12
Real Madrid,1989/1990,Player,Defender,4.0,Hierro,Spain,0,1968-03-23
Real Madrid,1989/1990,Player,Defender,5.0,Sanchís,Spain,0,1965-05-23
Real Madrid,1989/1990,Player,Midfielder,8.0,Míchel,Spain,0,1963-03-23
Real Madrid,1989/1990,Player,Defender,,Esteban,Spain,0,1960-10-20
Real Madrid,1989/1990,Player,Defender,,Tendillo,Spain,0,1961-02-01
Real Madrid,1989/1990,Player,Defender,,Óscar Ruggeri,Argentina,1,1962-01-26
Real Madrid,1989/1990,Player,Defender,,Solana,Spain,0,1964-12-25
Real Madrid,1989/1990,Player,Defender,,Julio Llorente,Spain,0,1966-06-14
Real Madrid,1989/1990,Player,Defender,,Algar,Spain,0,1969-10-16
Real Madrid,1989/1990,Player,Forward,,Hugo Sánchez,Mexico,1,1958-07-11
Real Madrid,1989/1990,Player,Forward,,Butragueño,Spain,0,1963-07-22
Real Madrid,1989/1990,Player,Forward,,Losada,Spain,0,1967-09-03
Real Madrid,1989/1990,Player,Forward,,Aguilá,Spain,0,1970-08-09
Real Madrid,1989/1990,Player,Goalkeeper,,Agustín,Spain,0,1959-09-10
Real Madrid,1989/1990,Player,Goalkeeper,,Lopetegui,Spain,0,1966-09-28
Real Madrid,1989/1990,Staff,Manager,,John Toshack,Wales,1,1949-03-22
Real Madrid,1989/1990,Player,Midfielder,,Gordillo,Spain,0,1957-02-24
Real Madrid,1989/1990,Player,Midfielder,,Bernd Schuster,Germany,1,1959-12-22
Real Madrid,1989/1990,Player,Midfielder,,Parra,Spain,0,1961-06-17
Real Madrid,1989/1990,Player,Midfielder,,Paco Llorente,Spain,0,1965-05-21
Real Madrid,1989/1990,Player,Midfielder,,Martín Vázquez,Spain,0,1965-09-25
Real Madrid,1989/1990,Player,Midfielder,,Aldana,Spain,0,1966-01-05
Real Madrid,1988/1989,Player,Goalkeeper,1.0,Buyo,Spain,0,1958-01-13
Real Madrid,1988/1989,Player,Defender,2.0,Chendo,Spain,0,1961-10-12
Real Madrid,1988/1989,Player,Defender,5.0,Sanchís,Spain,0,1965-05-23
Real Madrid,1988/1989,Player,Midfielder,8.0,Míchel,Spain,0,1963-03-23
Real Madrid,1988/1989,Player,Defender,,Camacho,Spain,0,1955-06-08
Real Madrid,1988/1989,Player,Defender,,Maceda,Spain,0,1957-05-16
Real Madrid,1988/1989,Player,Defender,,Esteban,Spain,0,1960-10-20
Real Madrid,1988/1989,Player,Defender,,Tendillo,Spain,0,1961-02-01
Real Madrid,1988/1989,Player,Defender,,Solana,Spain,0,1964-12-25
Real Madrid,1988/1989,Player,Defender,,Julio Llorente,Spain,0,1966-06-14
Real Madrid,1988/1989,Player,Defender,,Maqueda,Spain,0,1969-01-23
Real Madrid,1988/1989,Player,Forward,,Hugo Sánchez,Mexico,1,1958-07-11
Real Madrid,1988/1989,Player,Forward,,Butragueño,Spain,0,1963-07-22
Real Madrid,1988/1989,Player,Forward,,Losada,Spain,0,1967-09-03
Real Madrid,1988/1989,Player,Forward,,Aguilá,Spain,0,1970-08-09
Real Madrid,1988/1989,Player,Goalkeeper,,Agustín,Spain,0,1959-09-10
Real Madrid,1988/1989,Player,Goalkeeper,,Cañizares,Spain,0,1969-12-18
Real Madrid,1988/1989,Staff,Manager,,Leo Beenhakker,Netherlands,1,1942-08-02
Real Madrid,1988/1989,Player,Midfielder,,Gordillo,Spain,0,1957-02-24
Real Madrid,1988/1989,Player,Midfielder,,Gallego,Spain,0,1959-02-08
Real Madrid,1988/1989,Player,Midfielder,,Bernd Schuster,Germany,1,1959-12-22
Real Madrid,1988/1989,Player,Midfielder,,Paco Llorente,Spain,0,1965-05-21
Real Madrid,1988/1989,Player,Midfielder,,Martín Vázquez,Spain,0,1965-09-25
Real Madrid,1988/1989,Player,Midfielder,,Aldana,Spain,0,1966-01-05
Real Madrid,1987/1988,Player,Goalkeeper,1.0,Buyo,Spain,0,1958-01-13
Real Madrid,1987/1988,Player,Defender,2.0,Chendo,Spain,0,1961-10-12
Real Madrid,1987/1988,Player,Defender,5.0,Sanchís,Spain,0,1965-05-23
Real Madrid,1987/1988,Player,Midfielder,8.0,Míchel,Spain,0,1963-03-23
Real Madrid,1987/1988,Player,Defender,,Camacho,Spain,0,1955-06-08
Real Madrid,1987/1988,Player,Defender,,Maceda,Spain,0,1957-05-16
Real Madrid,1987/1988,Player,Defender,,Muñoz Pérez,Spain,0,1960-02-18
Real Madrid,1987/1988,Player,Defender,,Tendillo,Spain,0,1961-02-01
Real Madrid,1987/1988,Player,Defender,,Mino,Spain,0,1963-01-29
Real Madrid,1987/1988,Player,Defender,,Solana,Spain,0,1964-12-25
Real Madrid,1987/1988,Player,Defender,,León Blanco,Spain,0,1965-02-08
Real Madrid,1987/1988,Player,Defender,,Mandiá,Spain,0,1967-01-17
Real Madrid,1987/1988,Player,Defender,,Maqueda,Spain,0,1969-01-23
Real Madrid,1987/1988,Player,Defender,,Felipe Herrero,Spain,0,1970-06-18
Real Madrid,1987/1988,Player,Forward,,Santillana,Spain,0,1952-08-23
Real Madrid,1987/1988,Player,Forward,,Hugo Sánchez,Mexico,1,1958-07-11
Real Madrid,1987/1988,Player,Forward,,Butragueño,Spain,0,1963-07-22
Real Madrid,1987/1988,Player,Goalkeeper,,Agustín,Spain,0,1959-09-10
Real Madrid,1987/1988,Player,Goalkeeper,,Ochotorena,Spain,0,1961-01-16
Real Madrid,1987/1988,Player,Goalkeeper,,Canales,Spain,0,1966-11-22
Real Madrid,1987/1988,Staff,Manager,,Leo Beenhakker,Netherlands,1,1942-08-02
Real Madrid,1987/1988,Player,Midfielder,,Gordillo,Spain,0,1957-02-24
Real Madrid,1987/1988,Player,Midfielder,,Gallego,Spain,0,1959-02-08
Real Madrid,1987/1988,Player,Midfielder,,Milan Janković,Serbia,1,1959-12-31
Real Madrid,1987/1988,Player,Midfielder,,Paco Llorente,Spain,0,1965-05-21
Real Madrid,1987/1988,Player,Midfielder,,Martín Vázquez,Spain,0,1965-09-25
Real Madrid,1987/1988,Player,Midfielder,,Aldana,Spain,0,1966-01-05
Real Madrid,1987/1988,Player,Midfielder,,Aragón,Spain,0,1968-04-03
Real Madrid,1986/1987,Player,Goalkeeper,1.0,Buyo,Spain,0,1958-01-13
